country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
El Salvador,SLV,3/3/2021,,,,,930,,,,143,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/4/2021,,,,,529,,,,82,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/5/2021,,,,,529,,,,82,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/6/2021,,,,,529,,,,82,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/7/2021,,,,,529,,,,82,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/8/2021,,,,,529,,,,82,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/9/2021,,,,,529,,,,82,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/10/2021,,,,,529,,,,82,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/11/2021,,,,,529,,,,82,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/12/2021,,,,,529,,,,82,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/13/2021,,,,,529,,,,82,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/14/2021,25000,25000,,,529,0.39,0.39,,82,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/15/2021,,,,,978,,,,151,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/16/2021,,,,,1426,,,,220,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/17/2021,36000,36000,,,1874,0.56,0.56,,289,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/18/2021,41512,41512,,5512,2586,0.64,0.64,,399,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/19/2021,,,,,2867,,,,442,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/20/2021,,,,,3148,,,,485,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/21/2021,49000,49000,,,3429,0.76,0.76,,529,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/22/2021,,,,,3333,,,,514,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/23/2021,,,,,3238,,,,499,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/24/2021,,,,,3143,,,,485,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/25/2021,,,,,2784,,,,429,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/26/2021,,,,,2856,,,,440,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/27/2021,,,,,2928,,,,451,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/28/2021,70000,70000,,,3000,1.08,1.08,,463,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/29/2021,,,,,3993,,,,616,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/30/2021,,,,,4986,,,,769,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,3/31/2021,99855,99855,,,5979,1.54,1.54,,922,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/1/2021,120476,120476,,20621,8497,1.86,1.86,,1310,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/2/2021,133330,133330,,12854,9904,2.06,2.06,,1527,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/3/2021,,,,,10238,,,,1578,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/4/2021,,,,,10571,,,,1630,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/5/2021,,,,,9911,,,,1528,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/6/2021,,,,,9252,,,,1426,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/7/2021,160000,160000,,,8592,2.47,2.47,,1325,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/8/2021,,,,,7075,,,,1091,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/9/2021,180000,180000,,,6667,2.78,2.78,,1028,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/10/2021,,,,,7334,,,,1131,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/11/2021,200000,200000,,,8000,3.08,3.08,,1233,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/12/2021,264159,,,64159,16404,4.07,,,2529,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/13/2021,310793,308426,2367,46634,22304,4.79,4.76,0.04,3439,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/14/2021,361474,355941,5533,50681,28782,5.57,5.49,0.09,4437,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/15/2021,410810,401179,9631,49336,34401,6.33,6.19,0.15,5304,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/16/2021,460565,445109,15456,49755,40081,7.1,6.86,0.24,6179,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/17/2021,502013,483638,18375,41448,44573,7.74,7.46,0.28,6872,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/18/2021,,,,,46398,,,,7153,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/19/2021,547566,,,,40487,8.44,,,6242,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/20/2021,622912,,,75346,44588,9.6,,,6874,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/21/2021,,,,,39761,,,,6130,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/22/2021,656687,632613,24074,,35125,10.12,9.75,0.37,5415,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/23/2021,698569,674495,24074,41882,34001,10.77,10.4,0.37,5242,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/24/2021,,,,,30319,,,,4674,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/25/2021,,,,,29305,,,,4518,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/26/2021,745602,718089,27513,,28291,11.5,11.07,0.42,4362,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/27/2021,788173,747918,40255,42571,23609,12.15,11.53,0.62,3640,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/28/2021,833959,775959,58000,45786,27737,12.86,11.96,0.89,4276,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/29/2021,875069,806790,68279,41110,31197,13.49,12.44,1.05,4810,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,4/30/2021,915725,839870,75855,40656,31022,14.12,12.95,1.17,4783,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,5/1/2021,,,,,31476,,,,4853,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,5/2/2021,,,,,31929,,,,4923,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,5/3/2021,,,,,32383,,,,4993,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,5/4/2021,991133,890109,101024,,28994,15.28,13.72,1.56,4470,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,5/5/2021,1029887,917399,112488,38754,27990,15.88,14.14,1.73,4315,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,5/6/2021,1068428,941508,126920,38541,27623,16.47,14.52,1.96,4259,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,5/7/2021,1114544,958828,155716,46116,28403,17.18,14.78,2.4,4379,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,5/8/2021,,,,,27607,,,,4256,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,5/9/2021,,,,,26811,,,,4134,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,5/10/2021,,,,,26016,,,,4011,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,5/11/2021,1167672,969970,197702,,25220,18,14.95,3.05,3888,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,5/12/2021,,,,,26319,,,,4058,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
El Salvador,SLV,5/13/2021,1260574,995901,264673,,27449,19.43,15.35,4.08,4232,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://covid19.gob.sv/
England,OWID_ENG,1/3/2021,1193335,1172675,20660,,,2.12,2.08,0.04,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/4/2021,,,,,162918,,,,2894,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/5/2021,,,,,162918,,,,2894,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/6/2021,,,,,162918,,,,2894,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/7/2021,,,,,162918,,,,2894,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/8/2021,,,,,162918,,,,2894,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/9/2021,,,,,162918,,,,2894,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/10/2021,2333764,1959151,374613,,162918,4.15,3.48,0.67,2894,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/11/2021,2474205,2080280,393925,140441,159707,4.4,3.7,0.7,2837,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/12/2021,2661850,2254556,407294,187645,163240,4.73,4.01,0.72,2900,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/13/2021,2910027,2494371,415656,248177,175420,5.17,4.43,0.74,3117,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/14/2021,3189674,2769164,420510,279647,192095,5.67,4.92,0.75,3413,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/15/2021,3514385,3090058,424327,324711,215208,6.24,5.49,0.75,3823,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/16/2021,3791594,3365492,426102,277209,231535,6.74,5.98,0.76,4113,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/17/2021,3947442,3520056,427386,155848,230525,7.01,6.25,0.76,4096,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/18/2021,4118342,3687206,431136,170900,234877,7.32,6.55,0.77,4173,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/19/2021,4419704,3985579,434125,301362,251122,7.85,7.08,0.77,4461,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/20/2021,4740578,4303730,436848,320874,261507,8.42,7.65,0.78,4646,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/21/2021,5100475,4661293,439182,359897,272972,9.06,8.28,0.78,4850,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/22/2021,5526071,5085771,440300,425596,287384,9.82,9.04,0.78,5106,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/23/2021,5970175,5529101,441074,444104,311226,10.61,9.82,0.78,5529,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/24/2021,6169377,5727693,441684,199202,317419,10.96,10.18,0.78,5639,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/25/2021,6405554,5962544,443010,236177,326745,11.38,10.59,0.79,5805,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/26/2021,6665861,6221850,444011,260307,320880,11.84,11.05,0.79,5701,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/27/2021,6918853,6473752,445101,252992,311182,12.29,11.5,0.79,5528,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/28/2021,7263317,6816945,446372,344464,308977,12.9,12.11,0.79,5489,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/29/2021,7701203,7253305,447898,437886,310733,13.68,12.89,0.8,5521,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/30/2021,8251146,7792996,458150,549943,325853,14.66,13.85,0.81,5789,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,1/31/2021,8543262,8082355,460907,292116,339126,15.18,14.36,0.82,6025,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/1/2021,8825371,8362868,462503,282109,345688,15.68,14.86,0.82,6142,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/2/2021,9126930,8663041,463889,301559,351581,16.21,15.39,0.82,6246,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/3/2021,9508006,9041835,466171,381076,369879,16.89,16.06,0.83,6571,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/4/2021,9899043,9430261,468782,391037,376532,17.59,16.75,0.83,6690,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/5/2021,10302620,9831897,470723,403577,371631,18.3,17.47,0.84,6602,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/6/2021,10761539,10290215,471324,458919,358628,19.12,18.28,0.84,6371,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/7/2021,10991365,10519729,471636,229826,349729,19.53,18.69,0.84,6213,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/8/2021,11245053,10771998,473055,253688,345669,19.98,19.14,0.84,6141,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/9/2021,11558880,11083652,475228,313827,347421,20.54,19.69,0.84,6172,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/10/2021,11901827,11422507,479320,342947,341974,21.14,20.29,0.85,6076,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/11/2021,12293207,11809241,483966,391380,342023,21.84,20.98,0.86,6076,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/12/2021,12733865,12246166,487699,440658,347321,22.62,21.76,0.87,6171,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/13/2021,13165548,12675663,489885,431683,343430,23.39,22.52,0.87,6101,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/14/2021,13353631,12862909,490722,188083,337467,23.72,22.85,0.87,5995,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/15/2021,13575245,13082669,492576,221614,332885,24.12,23.24,0.88,5914,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/16/2021,13891042,13395338,495704,315797,333166,24.68,23.8,0.88,5919,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/17/2021,14318115,13817914,500201,427073,345184,25.44,24.55,0.89,6133,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/18/2021,14718938,14214176,504762,400823,346533,26.15,25.25,0.9,6157,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/19/2021,15046635,14537978,508657,327697,330396,26.73,25.83,0.9,5870,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/20/2021,15355176,14844087,511089,308541,312804,27.28,26.37,0.91,5557,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/21/2021,15471509,14958074,513435,116333,302554,27.49,26.57,0.91,5375,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/22/2021,15631937,15113158,518779,160428,293813,27.77,26.85,0.92,5220,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/23/2021,15926415,15398055,528360,294478,290768,28.3,27.36,0.94,5166,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/24/2021,16337561,15794992,542569,411146,288492,29.03,28.06,0.96,5125,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/25/2021,16785841,16227104,558737,448280,295272,29.82,28.83,0.99,5246,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/26/2021,17254844,16679881,574963,469003,315458,30.66,29.63,1.02,5604,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/27/2021,17641792,17051245,590547,386948,326659,31.34,30.29,1.05,5803,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,2/28/2021,17812739,17212804,599935,170947,334461,31.65,30.58,1.07,5942,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,3/1/2021,17985951,17373384,612567,173212,336288,31.95,30.87,1.09,5975,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,3/2/2021,18194919,17554700,640219,208968,324072,32.33,31.19,1.14,5757,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,3/3/2021,18469922,17785702,684220,275003,304623,32.81,31.6,1.22,5412,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,3/4/2021,18835355,18106090,729265,365433,292788,33.46,32.17,1.3,5202,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,3/5/2021,19258271,18491771,766500,422916,286204,34.21,32.85,1.36,5085,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,3/6/2021,19663577,18875389,788188,405306,288826,34.93,33.53,1.4,5131,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,3/7/2021,19812818,19015497,797321,149241,285726,35.2,33.78,1.42,5076,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,3/8/2021,20020354,19199233,821121,207536,290629,35.57,34.11,1.46,5163,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,3/9/2021,20248632,19380360,868272,228278,293388,35.97,34.43,1.54,5212,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
